"Dispute cannot be opened. Reason: Dispute explanation is not defined.","Der Fall kann nicht geöffnet werden. Grund: Die Beschreibung des Falls ist nicht definiert."
"Dispute cannot be opened. Reason: Dispute reason is not defined.","Der Fall kann nicht geöffnet werden. Grund: Der Grund des Falls ist nicht definiert."
"Unpaid Item Process was not open for item #%id%. Reason: %msg%","Vorgehensweise bei nicht bezahlten Artikeln wurde  für Artikelnummer %id% nicht geöffnet. Grund: %msg%"
"Unpaid Item Process was not open for item #%id%. Reason: eBay failure. Please try again later.","Vorgehensweise bei nicht bezahlten Artikeln wurde  für Artikelnummer %id% nicht geöffnet. Grund: Fehler bei eBay. Bitte versuchen Sie es später noch einmal."
"Unpaid Item Process for item #%id% has been initiated.","Vorgehensweise bei nicht bezahlten Artikeln wurde für Artikelummer. %id% eingeleitet."
"Action was not completed (Item: %item_id%, Transaction: %trn_id%). Reason: %msg%","Die Aktion wurde nicht abgeschlossen (Artikel: %item_id%, Transaktion: %trn_id%). Grund: %msg%"
"Shipping status was not updated (Item: %item_id%, Transaction: %trn_id%). Reason: %msg%","Der Versandstatus wurde nicht aktualisiert (Artikel: %item_id%, Transaktion: %trn_id%). Grund: %msg%"
"Shipping status was not updated (Item: %item_id%, Transaction: %trn_id%). Reason: eBay Failure.","Der Versandstatus wurde nicht aktualisiert (Artikel: %item_id%, Transaktion: %trn_id%). Grund: Fehler bei eBay."
"Tracking number ""%num%"" for ""%code%"" has been sent to eBay (Item: %item_id%, Transaction: %trn_id%).","Die Sendungsnummer „%num%“ für „%code%“ wurde an eBay gesendet (Artikel: %item_id%, Transaktion: %trn_id%)."
"Order item has been marked as shipped (Item: %item_id%, Transaction: %trn_id%).","Der Artikel wurde als „verschickt“ markiert (Artikel: %item_id%, Transaktion: %trn_id%)."
"Other listings locked by other process.","Die anderen Angebote sind durch einen anderen Prozess gesperrt."
"The item either is listed or not available","Der Artikel wurde entweder eingestellt oder ist nicht verfügbar"
"The item either is not listed or not available","Der Artikel ist entweder nicht eingestellt oder nicht verfügbar"
"qty","Stückzahl"
"price","Preis"
"title","Artikelbezeichnung"
"subtitle","Untertitel"
"description","Beschreibung"
"was successfully revised","wurde überarbeitet"
"Listing ID must be specified.","Die Angebots-ID muss angegeben werden."
"%s: attribute(s) %s were not found in this product and its value was not sent.","%s: In diesem Produkt wurde(n) kein(e) Attribut(e) %s gefunden. Der Attributwert wurde nicht gesendet."
"The product was listed as a simple product as it has limitation for multi-variation items. '.
                    'Reason: eBay site allows to list only simple items","Das Produkt wurde als einfaches Produkt eingestellt, da Artikel mit Varianten für dieses Angebot nicht unterstützt werden. '. 'Grund: Auf dieser eBay-Website können nur einfache Angebote eingestellt werden."
"The product was listed as a simple product as it has limitation for multi-variation items. '.
                    'Reason: eBay primary category allows to list only simple items.","Das Produkt wurde als einfaches Produkt eingestellt, da Artikel mit Varianten für dieses Angebot nicht unterstützt werden. '. 'Grund: In eBay-Hauptkategorie können nur einfache Angebote eingestellt werden."
"The product was listed as a simple product as it has limitation for multi-variation items. '.
                    'Reason: ignore variation option is enabled in selling format policy.","Das Produkt wurde als einfaches Produkt eingestellt, da Artikel mit Varianten für dieses Angebot nicht unterstützt werden. '. 'Grund: In den Rahmenbedingungen für das Angebotsformat wurde festgelegt, dass die Varianten-Option ignoriert werden soll."
"The product was listed as a simple product as it has limitation for multi-variation items. '.
                    'Reason: listing type ""auction"" does not support multi-variations.","Das Produkt wurde als einfaches Produkt eingestellt, da Artikel mit Varianten für dieses Angebot nicht unterstützt werden. '. 'Grund: Der Angebotstyp „Auktion“ unterstützt keine Artikel mit Varianten."
"Change Images for Attribute","Bilder für Attribut ändern"
"Duration","Dauer"
"Private Listing","Angebot mit nicht öffentlicher Bieter-/Käuferliste"
"%s field(s) were ignored because eBay doesn't allow revise the item if it has sales,
                    bids for auction type or less than 12 hours remain before the item end.","%s Feld(er) wurde(n) ignoriert, weil eBay eine Überarbeitung eines Angebots nicht mehr zulässt, nachdem Artikel aus dem Angebot verkauft wurden, Gebote eingegangen sind (bei Auktionen) oder bis zum Angebotsende weniger als 12 Stunden verbleiben."
"Duration field(s) was ignored because
                    eBay doesn't allow revise the item if Best Offer is enabled.","Das Dauer-Feld wurde ignoriert, weil eBay das Überarbeiten von Angeboten nicht zulässt, für die die Preisvorschlag-Option aktiviert ist."
"variations","Varianten"
"images","Bilder"
"Communication with eBay is started. Please wait...","Die Kommunikation mit eBay wurde gestartet. Bitte warten Sie..."
"Please wait...","Bitte warten Sie..."
"product(s) with id(s)","Produkt(e) mit Artikelnummer(n)"
"Communication with eBay is finished. Please wait...","Die Kommunikation mit eBay ist abgeschlossen. Bitte warten Sie..."
"Item status was successfully changed to ""Listed"".","Der Artikelstatus wurde in „eingestellt“ geändert."
"Item status was successfully changed to ""Sold"".","Der Artikelstatus wurde in „verkauft“ geändert."
"Item status was successfully changed to ""Stopped"".","Der Artikelstatus wurde in „angehalten“ geändert."
"Item status was successfully changed to ""Finished"".","Der Artikelstatus wurde in „beendet“ geändert."
"Item was successfully added","Artikel wurde hinzugefügt"
"Method require loaded instance first","Für diese Methode muss zuerst die Instanz geladen werden"
"Fixed Price","Festpreis"
"Auction","Auktion"
"Business Day","Werktag"
"Business Days","Werktage"
"Same","Gleicher Werktag"
"New","Neu"
"New Other","Neu: Sonstige"
"New With Defects","Neu mit Mängeln"
"Manufacturer Refurbished","Vom Hersteller aufgearbeitet"
"Seller Refurbished","Vom Verkäufer aufgearbeitet"
"Used","Gebraucht"
"Very Good","Sehr gut"
"Good","Gut"
"Acceptable","Akzeptabel"
"For Parts or Not Working","Als Ersatzteil oder nicht funktionsfähig"
"Free","Kostenlos"
"Invalid listing type in attribute.","Ungültiger Angebotstyp im Attribut."
"Category ID","Kategorie-ID"
"Category Path","Kategoriepfad"
"Please choose a condition to add...","Wählen Sie eine Bedingung zum Hinzufügen aus..."
"Conditions Combination","Bedingungskombination"
"eBay Values","eBay-Werte"
"Product Attribute","Produktattribut"
"Payment status was updated to Paid on eBay.","Der Zahlungsstatus wurde bei eBay auf „bezahlt“ aktualisiert."
"Shipping status was updated to Shipped on eBay.","Der Versandstatus wurde bei eBay auf „verschickt“ aktualisiert."
"Buyer has changed the shipping address of this order at the time of completing payment on eBay.","Der Käufer hat die Lieferadresse für diese Bestellung zum Zeitpunkt des Zahlungsabschlusses bei eBay geändert."
"Duplicated eBay orders with ID #%id%.","Doppelte eBay-Bestellung mit der Nummer %id%."
"Order Creation Rules were not met. Press Create Order button at Order view page to create it anyway.","Die Regeln zum Erstellen von Bestellungen wurden nicht eingehalten. Klicken Sie auf „Bestellung erstellen“ auf der Übersichtsseite der Bestellungen, um die Bestellung trotzdem zu erstellen."
"Magento Order #%order_id% should be canceled as new combined eBay order #%new_id% was created.","Die Magento-Bestellung %order_id% sollte storniert werden, da eine neue kombinierte eBay-Bestellnr. %new_id% erstellt wurde."
"eBay Order #%old_id% was deleted as new combined order #%new_id% was created.","Die eBay-Bestellung %order_id% wurde gelöscht, da die neue kombinierte Bestellnr. %new_id% erstellt wurde."
"Unable to create directory '%directory%'.","Das Verzeichnis „%directory%“ konnte nicht erstellt werden."
"Image %url% was not downloaded.","Das Bild %url% wurde nicht heruntergeladen."
"Product import is disabled in eBay Account settings.","Das Importieren von Produkten ist in den Einstellungen des eBay-Mitgliedskontos deaktiviert."
"Data obtaining for eBay Item failed. Please try again later.","Der Abruf der Daten für den eBay-Artikel ist fehlgeschlagen. Bitte versuchen Sie es später noch einmal."
"Product for eBay Item #%id% was created in Magento catalog.","Produkt für eBay-Artikelnr. %id% wurde im Magento-Katalog erstellt."
"Magento Order creation for items listed by M2E Pro is disabled in Account settings.","Die Erstellung von Magento-Bestellungen für mit M2E Pro eingestellte Artikel ist in den Kontoeinstellungen deaktiviert."
"Magento Order creation for items listed by 3rd party software is disabled in Account settings.","Die Erstellung von Magento-Bestellungen für mit Drittanbieter-Software eingestellte Artikel ist in den Kontoeinstellungen deaktiviert."
"Product import is disabled in Account settings.","Das Importieren von Produkten ist in den Kontoeinstellungen deaktiviert."
"Not Selected Yet","Noch nicht ausgewählt"
"eBay Shipping","eBay-Versand"
"Checkout Message From Buyer","Nachricht des Käufers lesen"
"Customer with ID specified in eBay account settings does not exist.","Der Kunde mit der in den eBay-Kontoeinstellungen angegebenen ID existiert nicht."
"Invalid component mode.","Ungültiger Komponentenmodus."
"Magento Order was canceled.","Die Magento-Bestellung wurde storniert."
"Magento Order cannot be canceled.","Die Magento-Bestellung kann nicht storniert werden."
"Task ""Remove Duplicated Products"" is started. Please wait...","Die Aufgabe „Doppelt vorhandene Produkte entfernen“ wurde gestartet. Bitte warten Sie..."
"Task ""Remove Duplicated Products"" is finished. Please wait...","Die Aufgabe „Doppelt vorhandene Produkte entfernen“ wurde abgeschlossen. Bitte warten Sie..."
"Duplicated item %s was found and stopped on eBay.","Der Artikel %s ist doppelt bei eBay vorhanden und wurde daher angehalten."
"Item status was successfully changed to ""Not Listed"".","Der Artikelstatus wurde in „nicht eingestellt“ geändert."
"Item status was successfully changed to ""Hidden"".","Der Artikelstatus wurde in „unsichtbar“ geändert."
"Task ""Remove Unused Templates"" is started. Please wait...","Die Aufgabe „Nicht genutzte Vorlagen entfernen“ wurde gestartet. Bitte warten Sie..."
"Task ""Remove Unused Templates"" is finished. Please wait...","Die Aufgabe „Nicht genutzte Vorlagen entfernen“ wurde abgeschlossen. Bitte warten Sie..."
"Task ""Update Listings Products"" is started. Please wait...","Die Aufgabe „Produkte in Angeboten aktualisieren“ wurde gestartet. Bitte warten Sie..."
"Task ""Update Listings Products"" is finished. Please wait...","Die Aufgabe „Produkte in Angeboten aktualisieren“ wurde abgeschlossen. Bitte warten Sie..."
"Task ""Update Listings Products"" for eBay account: ""%s"" is started. Please wait...","Die Aufgabe „Produkte in Angeboten aktualisieren“ wurde für das eBay-Konto „%s“ gestartet. Bitte warten Sie..."
"Task ""Default Synchronization"" is started. Please wait...","Die Aufgabe „Standard-Synchronisierung“ wurde gestartet. Bitte warten Sie..."
"Task ""Default Synchronization"" is finished. Please wait...","Die Aufgabe „Standard-Synchronisierung“ wurde abgeschlossen. Bitte warten Sie..."
"The ""Receive"" action is started. Please wait...","Die Aktion „Empfangen“ wurde gestartet. Bitte warten Sie..."
"The ""Receive"" action is finished. Please wait...","Die Aktion „Empfangen“ wurde abgeschlossen. Bitte warten Sie..."
"The ""Receive"" action for eBay account: ""%s"" is started. Please wait...","Die Aktion „Empfangen“ wurde für das eBay-Konto „%s“ gestartet. Bitte warten Sie..."
"The ""Response"" action is started. Please wait...","Die Aktion „Antwort“ wurde gestartet. Bitte warten Sie..."
"The ""Response"" action is finished. Please wait...","Die Aktion „Antwort“ wurde abgeschlossen. Bitte warten Sie..."
"Task ""Feedback Synchronization"" is started. Please wait...","Die Aufgabe „Bewertungen synchronisieren“ wurde gestartet. Bitte warten Sie..."
"Task ""Feedback Synchronization"" is finished. Please wait...","Die Aufgabe „Bewertungen synchronisieren“ wurde abgeschlossen. Bitte warten Sie..."
"The ""Categories Synchronization"" action is started. Please wait...","Die Aktion „Kategorien synchronisieren“ wurde gestartet. Bitte warten Sie..."
"The ""Categories Synchronization"" action is finished. Please wait...","Die Aktion „Kategorien synchronisieren“ wurde abgeschlossen. Bitte warten Sie..."
"The ""Categories Synchronization"" action for eBay Site: ""%s"" is started. Please wait...","Die Aktion „Kategorien synchronisieren“ für die eBay-Website „%s“ wurde gestartet. Bitte warten Sie..."
"The ""Categories Synchronization"" action for eBay Site: ""%mrk%"" has been successfully completed.","Die Aktion „Kategorien synchronisieren“ für die eBay-Website „%mrk%“ wurde abgeschlossen."
"The ""Receive Details"" action is started. Please wait...","Die Aktion „Details empfangen“ wurde gestartet. Bitte warten Sie..."
"The ""Receive Details"" action is finished. Please wait...","Die Aktion „Details empfangen“ wurde abgeschlossen. Bitte warten Sie..."
"The ""Receive Details"" action for eBay Site: ""%s"" is started. Please wait...","Die Aktion „Details empfangen“ für die eBay-Website „%s“ wurde gestartet. Bitte warten Sie..."
"The ""Receive Details"" action for eBay Site ""%s"" is in data processing mode. Please wait...","Die Aktion „Details empfangen“ für die eBay-Website „%s“ befindet sich im Datenverarbeitungsmodus. Bitte warten Sie..."
"The ""Receive Details"" action for eBay Site: ""%mrk%""  has been successfully completed.","Die Aktion „Details empfangen“ für die eBay-Website „%mrk%“ wurde abgeschlossen."
"eBay Parts Compatibility Synchronization","eBay-Informationen zur Zubehör- und Ersatzteilkompatibilität synchronisieren"
"The ""%s"" action is started. Please wait...","Die Aktion „%s“ wurde gestartet. Bitte warten Sie..."
"The ""%s"" action is finished. Please wait...","Die Aktion „%s“ wurde abgeschlossen. Bitte warten Sie..."
"Task ""Marketplaces Synchronization"" is started. Please wait...","Die Aufgabe „Marktplätze synchronisieren“ wurde gestartet. Bitte warten Sie..."
"Task ""Marketplaces Synchronization"" is finished. Please wait...","Die Aufgabe „Marktplätze synchronisieren“ wurde abgeschlossen. Bitte warten Sie..."
"eBay Orders Cancellation Synchronization","Stornierung von eBay-Bestellungen synchronisieren"
"Task ""%s"" is started. Please wait...","Die Aufgabe „%s“ wurde gestartet. Bitte warten Sie..."
"Task ""%s"" is finished. Please wait...","Die Aufgabe „%s“ wurde abgeschlossen. Bitte warten Sie..."
"Task ""Orders Cancellation Synchronization"" for eBay account: ""%s"" is started. Please wait...","Die Aufgabe „Bestellungsstornierungen synchronisieren“ für das eBay-Konto „%s“ wurde gestartet. Bitte warten Sie..."
"Reservation period cannot be less than 1 day.","Die Reservierungsdauer muss mindestens 1 Tag lang sein."
